test,instruction_type,instruction,name,ade1s,ade2s,ade3s,ade
210,,Drive around the vehicle slightly on your lane and take a left at the end of the road.,210,2.342069570365875,3.128312537701205,4.26727337991777,3.2458851626616165
210,s,"slow down near the intersection, once you cross the intersection turn left.",210,2.289672597517244,3.1553523597904247,5.4383472533686,3.627790736892089
210,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
210,s,continue straight drive around any obstructing vehicles and turn left at the end of the road,210,1.8884968765727104,2.652160017974274,3.561479262156226,2.7007120522344032
211,s,Turn left  and then stop for a little bit before heading down the road,211,1.298380439906463,2.3967710351178546,3.548603075912486,2.414584850312268
211,s,complete the turn then continue going straight,211,1.2406897035477318,2.154213836363873,3.1878772963943183,2.1942602787686414
212,d,"slow down, and let the truck pass, then continue going straight",212,3.396324763894514,4.732997456749866,7.097774793631153,5.075699004758511
212,d,Slow down for a little bit to avoid the truck and then continue driving down the road,212,3.3462093722476185,4.504504769377116,6.764711003529937,4.871808381718224
212,d,Slow down and move to the right to avoid the front car hitting you when the vehicle in front of you starts to enter your lane from the left side.,212,3.463219092252176,4.569852796222429,6.725775843923628,4.919615910799411
213,s,slow down and stop at the intersection,213,1.534902828948868,3.1346654708151567,3.891322714273037,2.8536303380123536
213,,Stop right before the intersection.,63,2.5586281588553503,3.0623690443479203,4.405055042011679,3.3420174150716497
218,d,wait for pedestrians,218,2.125099978482036e-06,2.214527054688542e-06,2.277491282109655e-06,2.2057061050934107e-06
218,d,Do not move as long as there are individuals in front of you.,218,2.125099978482036e-06,2.214527054688542e-06,2.277491282109655e-06,2.2057061050934107e-06
219,d,Stay stopped before the intersection if there are cars approaching from the left and right sides of the road.,219,0.1666303392086561,0.180503795472322,0.2789914129013029,0.2087085158607603
220,ds,Slow down before the crosswalk to allow the individuals to cross the street.,220,1.9666799285064789,3.146381647046104,4.446753384774282,3.1866049867756217
220,ds,Slow down right before the intersection to allow the white vehicle fully make its turn. Then proceed as normal.,220,1.7129634224188943,3.0892811029576874,4.2444145673735525,3.015553030916711
220,s,slow down and stop at the intersection,213,1.534902828948868,3.1346654708151567,3.891322714273037,2.8536303380123536
221,ds,Make the left turn once the group of individuals have crossed the crosswalk.,221,1.9837922957788576,2.962566609658979,4.246326867951907,3.0642285911299147
221,ds,At the intersection turn left when the pedestrians have finished crossing,221,1.6204474942838,2.640592906014912,3.704611551668844,2.655217317322519
221,d,turn left and wait for pedestrians,221,2.035533628691407,3.00596503249964,4.258850672048989,3.100116444413345
221,sd,Slow down and wait for the people to cross before turning left,221,1.7559528461775815,2.7640594878600107,3.8496566753395896,2.789889669792394
222,d,Proceed forward if the traffic controller on the road gestures to move forward.,222,0.8521681549174627,4.371546550146149,4.651956223368724,3.291890309477445
224,ds,Stop before the intersection to let all individuals cross the road. Stay stopped due to the red light at the intersection.,224,0.7204927037328819,0.7367781301590056,1.1243310059027576,0.860533946598215
224,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
225,ds,Make a right turn once the stoplight turns green.,225,0.1883299520384861,0.446415153018142,0.8061781283635441,0.4803077444733907
225,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
225,sd,Stop at the stoplight and wait for the people to cross before turning right,225,0.1883299520384861,0.446415153018142,0.8061781283635441,0.4803077444733907
227,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
228,ds,"Slow down and stop before the intersection if the stoplight is red, but proceed with normal speed once it turns green.",228,2.1296228328971525,3.017490342100526,3.837834144539646,2.9949824398457747
230,s,Slow down and move to the left a little to avoid the construction zone ,230,1.7739936933406422,2.7626788500480446,3.673656330305398,2.7367762912313616
230,s,Switch to the left lane to avoid the constriction on the right lane.,230,1.3020916906753712,2.030161173292972,2.488328050105596,1.9401936380246465
230,s,slow down and move into the left lane to avoid hitting the traffic cones,230,1.1859213104621076,2.016250005437408,2.521370119301996,1.9078471450671703
230,s,go around road obstruction,200,1.707222727756533,2.192837618287353,2.7913736002489946,2.230477982097627
230,ds,Slow down before approaching the crosswalk to allow all individuals to cross the street.,230,1.5147700798034005,2.229243281917604,2.8078740343508173,2.183962465357274
231,ds,stop in front of the zebra crossing and let all the pedestrians cross,231,0.5051748713996996,0.5227899409738521,0.8676182036798868,0.6318610053511463
231,ds,Stay stopped before the crosswalk as along as individuals cross it.,231,0.4500958092230819,0.4801370089873166,0.7899729525246678,0.5734019235783555
231,d,wait for walking pedestrians,231,2.1355528274042093,2.19792992550935,3.58669922365298,2.640060658855513
234,d,turn right after the truck passes,234,1.4356252971969243,3.0306485620392425,3.969450213125568,2.8119080241205783
234,ds,"Once the stoplight has turned green and once the truck has passed through the intersection, make a right turn. Complete the right turn even if there are individuals starting to cross the street.",234,1.3887073305349005,2.983677566708576,3.8971002157891377,2.756495037677538
234,s,Stop at the crosswalk and then turn right and continue going straight,234,1.1492112845609497,2.731604637235076,3.470532381679148,2.4504494344917247
234,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
235,s,stop behind the stopped truck,235,0.8278423557450003,1.677983621553799,2.205436255853538,1.5704207443841127
236,d,Follow the truck in front of you while maintaining a safe distance.,236,1.2491896724234466,3.782951825705135,4.321753764986779,3.11796508770512
237,s,"turn left to avoid hitting the parked truck, then stop at the intersection",237,0.9737886146094518,1.3408572870261497,1.812856412379668,1.3758341046717566
237,s,Move a little to the left to avoid the truck and then stop at the stoplight,237,1.1419948585424753,1.420844907093272,2.018073154743681,1.5269709734598094
237,ds,"Move to the left lane because the right lane is blocked by two cars, and stop right before the intersection if the stoplight is red.",237,1.0288042939977893,1.3790757435970995,1.8605674082162715,1.422815815270387
238,s,Stop at the curb on the right side of the road right before the crosswalk.,238,0.7394485631231165,1.3055807169660665,1.6074577348456551,1.217495671644946
238,s,pull up beside the curb,238,1.273704226284265,1.9737538280337927,2.612127740430835,1.9531952649162976
238,s,Slow down and move towards the curb on the right and then stop,238,1.0427142971496235,1.7160716554845243,2.189439877650199,1.6494086100947822
238,,stop beside the curb,330,2.1246217140967434,2.9339044613312373,4.260148034591042,3.106224736673008
239,s,Stay stopped on the curb that is right before the crosswalk.,239,2.618314481637372e-06,3.679473194929452e-06,4.44479515914231e-06,3.5808609452363785e-06
240,d,enter the left lane after all the vehicles pass,240,0.2430441402728202,0.4936016024037707,0.791450863433591,0.5093655353700607
240,ds,"Once all individuals cross the crosswalk and once all vehicles from behind have passed, safely go back onto the road onto the leftmost lane.",240,0.2576623871850396,0.5096768458976065,0.8230773449495237,0.5301388593440566
240,,merge back into the road,240,0.2576623871850396,0.5096768458976065,0.8230773449495237,0.5301388593440566
240,s,Merge to the left lan and then continue straight,240,0.2561999387438339,0.5104033832382091,0.8284234593256049,0.531675593769216
242,ds,Stay stopped before the intersection if the stoplight is red.,242,2.7841905602900968e-05,3.5508129222673726e-05,3.773555442925272e-05,3.3695196418275804e-05
243,s,stop behind the stopped car,190,1.955185459102791,1.868296990453664,2.837289993830935,2.22025748112913
243,d,Slow down and stop right before approaching the vehicle in front.,243,1.479790558340034,1.5291353032469095,2.2834540119685944,1.7641266245185123
244,d,Slow down and stop right before approaching the vehicle in front.,243,1.479790558340034,1.5291353032469095,2.2834540119685944,1.7641266245185123
244,s,stop behind the stopped car,190,1.955185459102791,1.868296990453664,2.837289993830935,2.22025748112913
246,s,Merge to the left lane to avoid the stopped card and then continue straight,246,2.2477358570213544,2.7718460011848265,4.025161640419205,3.014914499541796
246,s,Switch to the left lane to avoid the parked vehicle on the right lane.,246,2.1740281525807825,2.9133938908009065,4.311711694659892,3.1330445793471937
246,s,swtich to the left lane to avoid hitting parked car,246,2.1435184951344604,2.7579448868508813,4.067719868309538,2.989727750098293
247,s,switch to the right lane ,152,0.5811404623491635,4.058759098625638,3.8304586746333658,2.8234527452027223
247,s,"After passing the intersection, switch to the right lane.",247,1.015198004429187,3.144620388155388,2.7591755257828345,2.3063313061224697
247,s,Keep going straight and the move to the right lane,247,,,,
248,ds,Stay stopped before the intersection if the stoplight is red.,242,2.7841905602900968e-05,3.5508129222673726e-05,3.773555442925272e-05,3.3695196418275804e-05
249,s,Turn to the right and then continue going straight down the lane,249,1.964751836369837,3.7170591807765705,4.721466467109775,3.467759161418728
249,ds,"Complete the right turn once all individuals have crossed the road, then proceed through the street but slowly come to a stop when you near the vehicle in front of you.",249,2.503737564526406,4.381922763697279,5.877711749768129,4.254457359330605
249,s,"right right, go straight and slow down near the intersection",249,1.8466679812591924,3.7044333645222047,4.663824904439208,3.4049754167402018
250,s,turn right then go straight,250,1.904618057037074,5.198532292020173,6.480497336665307,4.527882561907518
250,d,Wait for the pedestrians to cross and then turn to the right and the keep going straight,250,1.8400718549888164,5.130631507003791,6.370578722542019,4.447094028178209
250,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
250,ds,Complete the rtight turn once the crosswalk is clear and go straight.,250,1.7283798746565495,4.932660963709537,6.019105911890298,4.226715583418795
251,d,Maintain a safe distance with the car in front of you,251,1.2253582390707587,1.7697563512880972,2.120802057536465,1.7053055492984404
252,d,Come to a slow stop when approaching the vehicle in front of you,252,1.7264640067646468,1.6959844364908645,2.836183015718618,2.0862104863247097
252,s,stop behind the stopped car,190,1.955185459102791,1.868296990453664,2.837289993830935,2.22025748112913
253,d,Proceed through traffic with a safe distance from the vehicle in front of you,253,2.259194854581257,2.374487507159417,3.6242099224690656,2.7526307614032466
